test_image,train_image,matching_transform,thumb_z_rms,full_res_z_rms,pearson_r,verified_full_res
calculus-300-_jpg.rf.70d70acfa95ffe01efc9023899b81ed2.jpg,gingivitis-2280-_jpg.rf.88942f9f8dd243b579387f4aad06858f.jpg,identity,0.16102032363414764,0.20646156119509337,0.9786868118744417,yes
gingi-650-copy_jpg.rf.939c22aff2126aa1b3c8e3d131468eba.jpg,gingi-650-copy_jpg.rf.b4fcb2a1b41656348881125f7079d1f9.jpg,identity,0.1611313372850418,0.29623709158009404,0.9561217927860846,yes
calculus-463-_jpg.rf.c7184c58feaec04a67dfa9ed71c80c3d.jpg,calculus-319-_jpg.rf.871fe440b9419aabbb39ef1f19daf23c.jpg,identity,0.1611335575580597,0.19673043593030262,0.9806485677893382,yes
gingivitis-759-_jpg.rf.3516a28d5816a16ab87aa9a7926aa747.jpg,gingivitis-242-_jpg.rf.4056eb5076b7f0a0012ecf85a560a099.jpg,identity,0.16138747334480286,0.17641165761887184,0.9844394635280785,yes
gingivitis-556-_jpg.rf.dccefa52f7892883cdfeecafd8e05944.jpg,gingivitis-2130-_jpg.rf.0eec8a8138480a4ec456d21a6bf8da91.jpg,identity,0.16149528324604034,0.24032290582113616,0.9711224504688457,yes
gingivitis-651-_jpg.rf.83d101082af06203a49390f5253f2079.jpg,gingivitis-2222-_jpg.rf.968ee04941c63282d393f22b59547be9.jpg,identity,0.16449716687202454,0.1976412096213104,0.9804689761297126,yes
gingi-557-copy_jpg.rf.788f4ff2e2fa6f62a5821555c8a40a55.jpg,gingi-441-copy_jpg.rf.a876bb0b5a124e85a091a17f92b54539.jpg,identity,0.16482006013393402,0.2750778349660661,0.9621660923551925,yes
hypodontia-373-_JPG.rf.449056c2318501e4a08e9bb80b42dcf0.jpg,hypodontia-790-_JPG.rf.958d26d304c26e68a1f6e36cf9881b8d.jpg,vflip,0.16571448743343353,0.18509560332650932,0.9828698088145998,yes
calculus-375-_jpg.rf.f68673dd4a2c69ddca262e8d83b4f278.jpg,calculus-87-_jpg.rf.759ff2a34a84429f2b7eae934aee9e72.jpg,identity,0.16596534848213196,0.17713326508708982,0.9843119031997922,yes
gingi-469-copy_jpg.rf.c916ba49769e0ec39410f7ad6e766898.jpg,gingi-467-copy_jpg.rf.568a9d3771f036f2405df87b69dc8a35.jpg,identity,0.16761991381645203,0.30759088887471664,0.9526939225406331,yes
hypodontia-290-_JPG.rf.1c523c16592377a8fbc3bb95b41b20d7.jpg,hypodontia-1124-_JPG.rf.15cb1daa4960b4215cf63f965259c920.jpg,identity,0.16878435015678406,0.21529959865969264,0.9768230414084882,yes
calculus-349-_jpg.rf.dbb361f770c3edf20990f1baf7c1e951.jpg,calculus-124-_jpg.rf.dacb1a394684b55762c246a25c59582d.jpg,identity,0.1697632521390915,0.1880690667172155,0.9823150130720556,yes
gingivitis-978-_jpg.rf.2adf6b38b514b6cdda163a3a673a8efa.jpg,calculus-431-_jpg.rf.4d9e2e10c470832ca1f50d95ac0afce2.jpg,identity,0.16988995671272278,0.19749702733156113,0.9804974620975974,yes
gingivitis-612-_jpg.rf.6ca2ed5955e7bc092b93f5e7ce34fa26.jpg,gingivitis-2186-_jpg.rf.043167da3a752ed127cde5a5f73f432a.jpg,identity,0.17054930329322815,0.18353201149883752,0.9831580003775969,yes
hypodontia-329-_JPG.rf.6813c0d2c7fdc06b7187c3a24d4b3b08.jpg,hypodontia-746-_JPG.rf.ee3787b9824a53f30ca46c7ff750f0d0.jpg,vflip,0.17081470787525177,0.188160515227103,0.982297810254736,yes
gingivitis-916-_jpg.rf.c0237cd5c4f5772e81cbdbcdf8117a09.jpg,gingivitis-656-_jpg.rf.2dd8aa62dfb398ce31fc4ef451ec99b4.jpg,identity,0.1719939112663269,0.20785183607737748,0.9783988071196288,yes
calculus-333-_jpg.rf.fac33fcbc3ddd70da34998ac94d2da54.jpg,calculus-765-_jpg.rf.71dc4d07a004c0e6b506a12d17b925dd.jpg,vflip,0.17280086874961853,0.18788042904727098,0.9823504721905046,yes
hypodontia-368-_JPG.rf.69dd586758a37f2e88def416cbbffbc6.jpg,hypodontia-1202-_JPG.rf.d738e268c007bba8d4e5253f60fc62fc.jpg,identity,0.17362123727798462,0.2361605587482841,0.9721140952458514,yes
calcu-625-copy_jpg.rf.e5c01422ffee101e12ba944c72c71d46.jpg,gingi-498-copy_jpg.rf.498f1f55deb51c2e1361649d27c373ab.jpg,vflip,0.1787692904472351,0.3522787220026929,0.9379498510120761,no
gingi-200-copy_jpg.rf.6b9e874b9d1cf0e19ae7931539f459c9.jpg,gingi-302-copy_jpg.rf.d70388a78fe6fa34ba296efb66b8e35c.jpg,vflip,0.18086092174053192,0.28103972881186484,0.960508335414678,yes
gingivitis-626-_jpg.rf.2d71219a66804e68f3ceeaaeac6faefd.jpg,gingivitis-2197-_jpg.rf.d0ebb0c4173954eba8b4af459d3942d4.jpg,identity,0.18095020949840546,0.21695828939109713,0.976464550332244,yes
calculus-318-_jpg.rf.9ca84ffefd3af790da8db606c07aba36.jpg,calculus-1182-_jpg.rf.fe4a67034fac5c3dd63316aeee2b3636.jpg,identity,0.181349977850914,0.19806159346691743,0.9803858025966725,yes
calculus-392-_jpg.rf.2fffa8d97d815ced59ae6a0726dafb4e.jpg,gingivitis-2256-_jpg.rf.0cc3b75a678fb0425f5044f175de12e1.jpg,identity,0.18158844113349915,0.21632014282281714,0.9766027979045592,yes
gingi-646-copy_jpg.rf.181e80979c537a4d65e012ea52aab03d.jpg,gingi-467-copy_jpg.rf.568a9d3771f036f2405df87b69dc8a35.jpg,hflip,0.18164291977882385,0.3312563792401431,0.9451346056063542,no
